Tick,StoppedRobots,AvgDistance
521,43,1.74141
522,44,1.74089
523,45,1.74042
524,43,1.73967
525,44,1.7389
526,45,1.73796
527,44,1.73718
528,44,1.73627
529,44,1.73529
530,44,1.73426
531,44,1.73329
532,44,1.73231
533,44,1.73137
534,43,1.7305
535,44,1.72938
536,45,1.72842
537,45,1.72761
538,45,1.72722
539,45,1.72694
540,45,1.72669
541,45,1.72648
542,45,1.72629
543,45,1.72613
544,45,1.726
545,45,1.72591
546,45,1.72584
547,45,1.7259
548,45,1.72596
549,45,1.72603
550,45,1.72611
551,45,1.72623
552,45,1.7264
553,45,1.72663
554,44,1.72688
555,44,1.72678
556,44,1.7267
557,44,1.72717
558,43,1.72772
559,44,1.7284
560,43,1.72901
561,44,1.72944
562,44,1.7298
563,44,1.73011
564,44,1.73039
565,44,1.73067
566,45,1.73083
567,45,1.731
568,45,1.73124
569,45,1.7315
570,45,1.7318
571,45,1.73212
572,45,1.73246
573,45,1.73284
574,45,1.73324
575,45,1.73366
576,44,1.73412
577,43,1.73485
578,44,1.73551
579,44,1.73618
580,44,1.73703
581,44,1.73795
582,44,1.73889
583,44,1.73987
584,44,1.74087
585,44,1.74191
586,44,1.74284
587,44,1.74377
588,44,1.7447
589,44,1.74561
590,43,1.74649
591,43,1.74778
592,43,1.74917
593,44,1.7506
594,44,1.75207
595,44,1.75315
596,44,1.75418
597,44,1.75524
598,43,1.75633
599,44,1.75726
600,44,1.75838
601,44,1.75956
602,44,1.76074
603,44,1.76123
604,44,1.76166
605,40,1.76242
606,44,1.76335
607,43,1.76439
608,43,1.76532
609,43,1.76672
610,41,1.76807
611,43,1.76902
612,43,1.76987
613,43,1.77043
614,43,1.77093
615,43,1.7715
616,42,1.77194
617,43,1.77148
618,43,1.77087
619,41,1.77097
620,44,1.7712
621,43,1.77134
622,43,1.7711
623,43,1.77086
624,44,1.77054
625,43,1.77068
626,43,1.77042
627,44,1.77016
628,44,1.77037
629,44,1.77061
630,43,1.77088
631,44,1.77114
632,44,1.77153
633,43,1.77195
634,46,1.77275
635,46,1.77365
636,46,1.77405
637,46,1.77449
638,45,1.77494
639,45,1.77539
640,45,1.77558
641,46,1.77595
642,46,1.7767
643,46,1.7774
644,45,1.7781
645,45,1.77835
646,45,1.77837
647,46,1.77836
648,46,1.77856
649,46,1.77929
650,46,1.78013
651,46,1.78099
652,46,1.78184
653,46,1.78277
654,46,1.78381
655,46,1.78504
656,46,1.78632
657,46,1.78762
658,45,1.78894
659,45,1.7903
660,45,1.79169
661,46,1.79267
662,46,1.79359
663,46,1.79464
664,46,1.79562
665,46,1.79652
666,46,1.79733
667,46,1.79806
668,45,1.79872
669,44,1.7992
670,44,1.79967
671,44,1.80009
672,43,1.80045
673,43,1.80094
674,43,1.80139
675,42,1.80134
676,43,1.80103
677,44,1.80032
678,44,1.79965
679,44,1.79911
680,44,1.79868
681,44,1.79835
682,45,1.79808
683,45,1.79783
684,45,1.79809
685,44,1.79847
686,44,1.79834
687,44,1.79787
688,44,1.79727
689,44,1.79726
690,44,1.79681
691,44,1.79666
692,44,1.79653
693,44,1.79634
694,44,1.79607
695,44,1.79572
696,44,1.79528
697,44,1.79475
698,44,1.79407
699,44,1.79339
700,44,1.79273
701,44,1.79211
702,44,1.79152
703,44,1.79049
704,44,1.78939
705,43,1.78832
706,43,1.78693
707,44,1.7855
708,44,1.78468
709,43,1.78399
710,44,1.78344
711,43,1.7829
712,44,1.78242
713,44,1.782
714,44,1.78162
715,44,1.78113
716,43,1.78064
717,44,1.7801
718,44,1.77959
719,44,1.77919
720,44,1.77883
721,44,1.77851
722,44,1.77822
723,44,1.77797
724,44,1.77774
725,44,1.77756
726,44,1.7774
727,44,1.77729
728,43,1.7772
729,44,1.777
730,44,1.77685
731,44,1.77685
732,44,1.77691
733,44,1.77699
734,44,1.77712
735,44,1.77727
736,44,1.77747
737,45,1.7777
738,45,1.77796
739,45,1.77854
740,45,1.77921
741,45,1.77991
742,45,1.78063
743,44,1.78139
744,45,1.78259
745,45,1.78341
746,45,1.78372
747,45,1.78396
748,45,1.78423
749,44,1.78443
750,45,1.78463
751,45,1.78473
752,45,1.78481
753,45,1.78482
754,45,1.78478
755,45,1.78471
756,41,1.78464
757,45,1.78442
758,44,1.78423
759,44,1.78412
760,45,1.78395
761,43,1.78381
762,45,1.78375
763,45,1.78375
764,45,1.7837
765,45,1.78366
766,45,1.78364
767,44,1.78365
768,44,1.78361
769,44,1.78341
770,42,1.78339
771,44,1.78351
772,44,1.78344
773,43,1.78335
774,43,1.78264
775,44,1.78172
776,43,1.78137
777,43,1.78064
778,44,1.77972
779,44,1.779
780,45,1.77787
781,44,1.77671
782,45,1.77633
783,45,1.77602
784,42,1.77541
785,42,1.77501
786,42,1.77453
787,43,1.77396
788,43,1.77334
789,42,1.77237
790,42,1.77113
791,42,1.76958
792,42,1.76813
793,42,1.76694
794,42,1.76578
795,42,1.7646
796,42,1.76297
797,41,1.76164
798,42,1.7604
799,42,1.7592
800,43,1.7585
801,43,1.75789
802,43,1.75746
803,43,1.75709
804,43,1.75676
805,43,1.75647
806,43,1.75622
807,43,1.756
808,43,1.75568
809,43,1.75532
810,43,1.75493
811,42,1.75453
812,42,1.75413
813,42,1.75356
814,42,1.75296
815,42,1.75238
816,42,1.75174
817,42,1.75113
818,42,1.75056
819,42,1.75048
820,42,1.75006
821,42,1.74962
822,43,1.74921
823,42,1.74885
824,44,1.74838
825,43,1.74778
826,41,1.74765
827,42,1.74751
828,43,1.74728
829,43,1.74713
830,43,1.74704
831,43,1.74631
832,42,1.74593
833,42,1.74479
834,42,1.74375
835,42,1.74272
836,41,1.74162
837,42,1.74046
838,43,1.73934
839,43,1.73808
840,43,1.73649
841,43,1.7347
842,43,1.73292
843,43,1.73118
844,43,1.72956
845,43,1.728
846,43,1.72649
847,43,1.72505
848,43,1.72369
849,43,1.72238
850,43,1.72112
851,43,1.71991
852,43,1.71883
853,43,1.71783
854,43,1.71649
855,43,1.7154
856,42,1.71434
857,42,1.71297
858,43,1.71154
859,43,1.71041
860,42,1.70935
861,42,1.70841
862,41,1.70752
863,42,1.70664
864,42,1.7058
865,43,1.70501
866,43,1.70437
867,42,1.70356
868,43,1.70268
869,43,1.70188
870,43,1.70116
871,43,1.70048
872,43,1.6999
873,43,1.69942
874,43,1.699
875,43,1.69872
876,43,1.69854
877,43,1.69847
878,44,1.69855
879,43,1.69869
880,44,1.6986
881,46,1.69849
882,46,1.69841
883,46,1.69827
884,46,1.69812
885,46,1.698
886,46,1.6979
887,45,1.69782
888,46,1.6975
889,46,1.69715
890,46,1.69709
891,46,1.69711
892,46,1.69715
893,46,1.69721
894,45,1.6973
895,45,1.69785
896,45,1.6984
897,45,1.69893
898,45,1.69943
899,45,1.69995
900,44,1.7005
901,45,1.70078
902,45,1.70123
903,45,1.7016
904,45,1.70189
905,45,1.70207
906,45,1.70214
907,41,1.70213
908,46,1.7021
909,45,1.70201
910,45,1.70165
911,46,1.7012
912,44,1.70076
913,46,1.70044
914,46,1.70018
915,46,1.69983
916,46,1.69949
917,46,1.69917
918,45,1.6989
919,45,1.69863
920,44,1.69815
921,43,1.69765
922,45,1.69708
923,46,1.69661
924,45,1.69614
925,45,1.6952
926,46,1.6941
927,45,1.69347
928,44,1.69238
929,45,1.69142
930,45,1.69048
931,46,1.68904
932,45,1.68771
933,47,1.687
934,47,1.68635
935,47,1.68547
936,47,1.68457
937,46,1.68369
938,46,1.68317
939,46,1.68265
940,45,1.68215
941,45,1.68163
942,46,1.68099
943,46,1.68054
944,46,1.68007
945,45,1.67962
946,44,1.67866
947,44,1.67715
948,43,1.67558
949,43,1.67368
950,42,1.67179
951,44,1.6699
952,44,1.66814
953,44,1.66709
954,44,1.6663
955,44,1.66573
956,44,1.66519
957,45,1.66471
958,45,1.66433
959,45,1.66414
960,45,1.66406
961,45,1.66402
962,45,1.66402
963,45,1.66399
964,45,1.6639
965,45,1.66373
966,45,1.66349
967,45,1.66317
968,45,1.66278
969,45,1.66234
970,45,1.66174
971,45,1.66114
972,44,1.66058
973,45,1.66035
974,44,1.65977
975,45,1.65891
976,45,1.65826
977,43,1.6577
978,44,1.65693
979,45,1.65602
980,45,1.65508
981,45,1.65404
982,45,1.65261
983,45,1.65121
984,45,1.64985
985,46,1.64852
986,46,1.64722
987,45,1.64617
988,45,1.64521
989,45,1.64464
990,45,1.64407
991,46,1.64361
992,46,1.64336
993,46,1.64322
994,46,1.64311
995,46,1.64302
996,46,1.64287
997,46,1.64269
998,46,1.64257
999,46,1.64248
1000,46,1.64245
1001,46,1.64252
1002,46,1.64272
1003,46,1.64304
1004,46,1.64355
1005,46,1.64413
1006,46,1.64472
1007,46,1.64534
1008,46,1.6457
1009,47,1.6461
1010,47,1.64663
1011,47,1.64718
1012,47,1.64774
1013,46,1.64832
1014,47,1.64892
1015,46,1.64953
1016,46,1.64997
1017,46,1.65002
1018,45,1.65001
1019,46,1.65001
1020,46,1.6503
1021,46,1.65046
1022,46,1.65045
1023,46,1.65026
1024,46,1.6499
1025,46,1.64939
1026,46,1.6486
1027,47,1.64762
1028,46,1.64663
1029,46,1.64625
1030,45,1.64594
1031,43,1.64545
1032,45,1.64506
1033,45,1.64479
1034,45,1.64448
1035,45,1.6441
1036,46,1.64372
1037,46,1.64334
1038,46,1.64332
1039,47,1.64308
1040,47,1.64333
1041,48,1.64364
1042,48,1.64397
1043,48,1.64483
1044,48,1.6458
1045,48,1.64679
1046,48,1.64779
1047,48,1.6488
1048,48,1.64982
1049,48,1.65086
1050,48,1.6519
1051,47,1.65296
1052,48,1.65403
1053,48,1.6551
1054,48,1.65619
1055,48,1.65729
1056,48,1.65826
1057,48,1.65916
1058,43,1.65999
1059,47,1.66081
1060,46,1.66156
1061,46,1.66231
1062,47,1.66296
1063,45,1.66359
1064,47,1.66427
1065,47,1.66494
1066,47,1.66546
1067,47,1.66597
1068,47,1.66651
1069,46,1.66707
1070,47,1.66762
1071,46,1.66822
1072,45,1.66885
1073,46,1.66945
1074,47,1.66986
1075,46,1.67032
1076,46,1.67096
1077,47,1.67154
1078,47,1.67149
1079,46,1.67127
1080,46,1.67098
1081,45,1.67033
1082,46,1.66949
1083,44,1.66874
1084,46,1.66839
1085,46,1.66854
1086,46,1.66851
1087,46,1.66836
1088,46,1.66813
1089,46,1.6679
1090,46,1.66747
1091,45,1.66691
1092,45,1.66602
1093,46,1.66483
1094,46,1.66377
1095,46,1.66264
1096,46,1.66146
1097,46,1.66025
1098,46,1.65888
1099,46,1.6575
1100,46,1.65614
1101,44,1.65479
1102,47,1.65312
1103,47,1.65135
1104,47,1.64984
1105,48,1.64835
1106,48,1.64695
1107,48,1.64612
1108,49,1.64536
1109,49,1.64458
1110,49,1.6439
1111,49,1.64325
1112,49,1.6426
1113,49,1.64195
1114,49,1.64131
1115,49,1.64067
1116,49,1.64003
1117,49,1.6394
1118,49,1.63877
1119,49,1.63814
1120,49,1.63751
1121,49,1.63689
1122,49,1.63628
1123,48,1.63566
1124,47,1.63539
1125,46,1.63461
1126,47,1.63357
1127,47,1.63272
1128,45,1.63214
1129,45,1.63148
1130,46,1.6308
1131,47,1.63013
1132,48,1.62951
1133,48,1.62902
1134,48,1.62903
1135,47,1.62858
1136,48,1.6278
1137,48,1.62698
1138,47,1.62656
1139,48,1.62609
1140,48,1.62558
1141,47,1.62505
1142,48,1.62437
1143,48,1.62353
1144,48,1.62271
1145,48,1.62182
1146,48,1.62087
1147,48,1.61987
1148,49,1.61886
1149,49,1.61785
1150,49,1.61733
1151,49,1.6169
1152,49,1.61648
1153,49,1.61607
1154,49,1.61566
1155,49,1.61527
1156,49,1.61488
1157,48,1.61451
1158,48,1.61427
1159,48,1.61407
1160,49,1.61377
1161,49,1.61343
1162,49,1.61311
1163,49,1.6128
1164,48,1.6125
1165,49,1.61221
1166,49,1.61193
1167,49,1.61167
1168,49,1.61142
1169,48,1.61123
1170,49,1.61109
1171,49,1.611
1172,49,1.61096
1173,49,1.611
1174,49,1.61105
1175,49,1.61112
1176,49,1.6112
1177,48,1.61128
1178,49,1.61105
1179,49,1.61078
1180,49,1.61083
1181,49,1.61095
1182,47,1.61108
1183,49,1.61134
1184,49,1.61167
1185,49,1.61184
1186,48,1.61201
1187,49,1.6119
1188,48,1.61174
1189,48,1.61171
1190,49,1.6117
1191,48,1.61188
1192,49,1.61157
1193,49,1.61118
1194,49,1.6113
1195,49,1.61154
1196,49,1.61179
1197,49,1.61205
1198,49,1.61231
1199,49,1.61258
1200,49,1.61286
1201,49,1.61315
1202,48,1.61345
1203,49,1.61375
1204,49,1.61406
1205,49,1.61438
1206,49,1.61471
1207,49,1.61504
1208,49,1.61539
1209,45,1.61574
1210,49,1.6161
1211,48,1.61647
1212,48,1.61698
1213,49,1.61736
1214,47,1.61775
1215,49,1.61824
1216,49,1.61877
1217,49,1.61919
1218,49,1.61962
1219,49,1.62004
1220,48,1.62048
1221,49,1.62093
1222,48,1.62138
1223,47,1.62184
1224,48,1.62225
1225,49,1.62247
1226,48,1.62273
1227,48,1.62318
1228,49,1.62366
1229,49,1.62415
1230,48,1.62465
1231,49,1.62517
1232,48,1.62569
1233,49,1.6259
1234,47,1.62644
1235,48,1.62722
1236,48,1.62806
1237,48,1.62892
1238,48,1.62979
1239,48,1.6306
1240,49,1.63133
1241,49,1.63197
1242,48,1.63255
1243,48,1.63309
1244,49,1.63352
1245,49,1.6341
1246,49,1.6347
1247,49,1.6353
1248,49,1.6359
1249,49,1.63651
1250,49,1.63712
1251,49,1.63774
1252,46,1.63836
1253,49,1.63893
1254,49,1.63977
1255,48,1.64047
1256,48,1.64067
1257,48,1.6408
1258,48,1.6411
1259,48,1.64177
1260,48,1.64236
1261,48,1.64294
1262,48,1.64355
1263,48,1.64421
1264,48,1.64487
1265,48,1.64556
1266,48,1.64628
1267,48,1.64702
1268,48,1.64779
1269,48,1.64857
1270,48,1.64936
1271,48,1.65016
1272,48,1.65095
1273,48,1.65177
1274,48,1.65259
1275,48,1.65343
1276,47,1.65427
1277,48,1.6549
1278,48,1.65554
1279,47,1.65638
1280,47,1.65725
1281,47,1.65753
1282,47,1.6576
1283,48,1.65725
1284,48,1.65728
1285,48,1.65777
1286,47,1.65827
1287,48,1.65847
1288,48,1.65853
1289,47,1.65869
1290,48,1.65872
1291,48,1.65874
1292,47,1.65878
1293,48,1.65868
1294,48,1.65857
1295,48,1.6586
1296,48,1.65868
1297,48,1.65877
1298,47,1.65887
1299,48,1.65841
1300,48,1.65786
1301,48,1.65792
1302,48,1.65807
1303,48,1.65823
1304,48,1.6584
1305,48,1.65859
1306,48,1.65879
1307,48,1.659
1308,47,1.65922
1309,47,1.65962
1310,47,1.66006
1311,48,1.66035
1312,48,1.66062
1313,48,1.66091
1314,48,1.66121
1315,47,1.66152
1316,48,1.66184
1317,48,1.66218
1318,48,1.66253
1319,48,1.6629
1320,47,1.66327
1321,48,1.66366
1322,48,1.66407
1323,48,1.66448
1324,48,1.66491
1325,48,1.66535
1326,48,1.66581
1327,48,1.66628
1328,47,1.66676
1329,48,1.66695
1330,48,1.6671
1331,48,1.66757
1332,48,1.6681
1333,46,1.66865
1334,48,1.66928
1335,48,1.67006
1336,48,1.67063
1337,47,1.67117
1338,48,1.67143
1339,47,1.67166
1340,47,1.67199
1341,49,1.67225
1342,48,1.67272
1343,49,1.67285
1344,49,1.67286
1345,49,1.67336
1346,49,1.67395
1347,49,1.67455
1348,49,1.67515
1349,49,1.67576
1350,49,1.67637
1351,49,1.67698
1352,49,1.6776
1353,48,1.67822
1354,49,1.67885
1355,49,1.67948
1356,49,1.68011
1357,49,1.68075
1358,49,1.68139
1359,49,1.68204
1360,45,1.68269
1361,49,1.68335
1362,48,1.684
1363,48,1.68477
1364,49,1.68543
1365,47,1.6861
1366,49,1.68686
1367,49,1.68766
1368,49,1.68835
1369,49,1.68903
1370,49,1.68971
1371,48,1.69039
1372,49,1.69108
1373,48,1.69177
1374,47,1.69247
1375,48,1.6931
1376,49,1.69353
1377,48,1.69401
1378,48,1.69468
1379,49,1.6954
1380,49,1.69612
1381,48,1.69684
1382,49,1.69755
1383,48,1.69826
1384,49,1.69888
1385,48,1.6996
1386,49,1.70031
1387,49,1.70104
1388,49,1.70176
1389,49,1.70248
1390,48,1.70321
1391,49,1.70327
1392,49,1.70381
1393,48,1.70392
1394,48,1.70429
1395,49,1.70455
1396,49,1.70487
1397,49,1.70511
1398,49,1.70523
1399,49,1.70525
1400,49,1.70514
1401,49,1.70487
1402,49,1.70456
1403,46,1.70426
1404,47,1.70424
1405,47,1.70431
1406,47,1.70436
1407,46,1.70441
1408,45,1.704
1409,46,1.70354
1410,46,1.70306
1411,46,1.70235
1412,46,1.70161
1413,46,1.70074
1414,46,1.69994
1415,46,1.69926
1416,46,1.6988
1417,46,1.69847
1418,46,1.69826
1419,46,1.69823
1420,46,1.69831
1421,46,1.69832
1422,46,1.69826
1423,46,1.69813
1424,46,1.69795
1425,46,1.69775
1426,46,1.69755
1427,45,1.69721
1428,45,1.69668
1429,45,1.69618
1430,44,1.69563
1431,44,1.69504
1432,44,1.69438
1433,44,1.69322
1434,44,1.69179
1435,45,1.69028
1436,45,1.68865
1437,44,1.68726
1438,45,1.68547
1439,45,1.68355
1440,44,1.68177
1441,45,1.67978
1442,45,1.67782
1443,44,1.67588
1444,44,1.67385
1445,45,1.67187
1446,45,1.66996
1447,45,1.66861
1448,45,1.66739
1449,44,1.66621
1450,45,1.66451
1451,45,1.66273
1452,45,1.66157
1453,45,1.66051
1454,45,1.65948
1455,45,1.65848
1456,45,1.65752
1457,46,1.65658
1458,46,1.65568
1459,45,1.65453
1460,45,1.6533
1461,45,1.65196
1462,46,1.65082
1463,46,1.64971
1464,46,1.64863
1465,46,1.64758
1466,45,1.64655
1467,45,1.64544
1468,45,1.64448
1469,46,1.64354
1470,46,1.64262
1471,45,1.64142
1472,47,1.64026
