Tick,StoppedRobots,AvgDistance
488,46,1.64298
489,45,1.64286
490,46,1.64262
491,46,1.64262
492,46,1.64313
493,46,1.64368
494,47,1.64417
495,46,1.64459
496,47,1.64482
497,46,1.64504
498,47,1.64514
499,47,1.64503
500,47,1.64503
501,47,1.64492
502,47,1.64466
503,47,1.64425
504,47,1.64356
505,47,1.64275
506,43,1.64179
507,47,1.64073
508,46,1.6397
509,47,1.63897
510,47,1.63805
511,44,1.63712
512,47,1.63632
513,47,1.6356
514,46,1.63473
515,47,1.63341
516,47,1.63207
517,47,1.63122
518,47,1.63039
519,46,1.62957
520,45,1.62884
521,47,1.62809
522,47,1.62736
523,47,1.62674
524,46,1.6262
525,47,1.62584
526,45,1.62547
527,46,1.62515
528,47,1.62497
529,47,1.62483
530,47,1.62454
531,46,1.62434
532,45,1.62417
533,47,1.62343
534,46,1.62294
535,46,1.62315
536,45,1.62334
537,46,1.62346
538,47,1.62357
539,45,1.62353
540,46,1.62383
541,45,1.62423
542,46,1.62418
543,48,1.62407
544,47,1.62412
545,46,1.62391
546,47,1.62327
547,47,1.62296
548,47,1.6226
549,48,1.62253
550,47,1.62298
551,49,1.62301
552,49,1.62244
553,48,1.62292
554,48,1.62299
555,49,1.62349
556,49,1.62354
557,49,1.6239
558,48,1.62427
559,49,1.62457
560,49,1.62478
561,49,1.62487
562,49,1.62485
563,49,1.62468
564,49,1.62449
565,49,1.6243
566,49,1.62412
567,49,1.62394
568,49,1.62378
569,49,1.62361
570,49,1.62346
571,49,1.62331
572,48,1.62317
573,49,1.62282
574,49,1.62244
575,48,1.62227
576,48,1.62263
577,47,1.62309
578,48,1.62298
579,47,1.62277
580,47,1.62219
581,48,1.62095
582,47,1.62037
583,46,1.62051
584,47,1.6206
585,49,1.62064
586,49,1.62077
587,49,1.6207
588,49,1.62051
589,48,1.62023
590,48,1.61946
591,49,1.61814
592,49,1.61747
593,49,1.61701
594,48,1.61656
595,48,1.6161
596,47,1.61565
597,48,1.61503
598,47,1.61424
599,48,1.61329
600,48,1.61232
601,48,1.61162
602,48,1.61099
603,48,1.61045
604,48,1.60999
605,48,1.60963
606,48,1.60936
607,44,1.60922
608,48,1.60906
609,47,1.60889
610,48,1.60891
611,48,1.60883
612,45,1.60877
613,48,1.60886
614,48,1.609
615,47,1.60899
616,48,1.60898
617,48,1.60898
618,48,1.60899
619,48,1.60901
620,47,1.60905
621,46,1.60922
622,48,1.60933
623,48,1.60939
624,48,1.60947
625,47,1.60957
626,48,1.60969
627,46,1.60984
628,47,1.60989
629,48,1.61007
630,48,1.61021
631,48,1.61039
632,47,1.61057
633,46,1.61079
634,48,1.61093
635,48,1.61098
636,48,1.61095
637,46,1.61074
638,46,1.61076
639,47,1.61085
640,45,1.61062
641,46,1.6107
642,46,1.61084
643,45,1.61046
644,47,1.61018
645,47,1.60996
646,46,1.60962
647,46,1.60886
648,46,1.60808
649,46,1.60756
650,46,1.60748
651,44,1.60775
652,46,1.60745
653,46,1.60705
654,45,1.60732
655,45,1.60775
656,46,1.60812
657,46,1.60847
658,46,1.60896
659,45,1.60948
660,46,1.61005
661,46,1.61049
662,46,1.61094
663,46,1.61156
664,46,1.61222
665,46,1.61291
666,46,1.61361
667,46,1.61434
668,46,1.61509
669,46,1.61586
670,46,1.61657
671,46,1.61721
672,46,1.61779
673,45,1.61829
674,45,1.61792
675,45,1.61797
676,45,1.6174
677,45,1.617
678,44,1.61638
679,45,1.61502
680,44,1.6135
681,44,1.61181
682,44,1.60941
683,44,1.6074
684,44,1.60538
685,43,1.60321
686,45,1.6016
687,45,1.60013
688,45,1.59866
689,45,1.59721
690,44,1.5958
691,44,1.59415
692,45,1.59264
693,45,1.59131
694,45,1.59001
695,45,1.58874
696,45,1.5875
697,44,1.58632
698,45,1.58523
699,44,1.58431
700,45,1.5835
701,45,1.58269
702,45,1.58206
703,45,1.58147
704,45,1.58092
705,45,1.58039
706,45,1.5799
707,45,1.57943
708,41,1.579
709,45,1.57854
710,44,1.57809
711,46,1.57787
712,46,1.57755
713,43,1.57671
714,46,1.57588
715,47,1.57519
716,46,1.57444
717,47,1.5737
